Ranges: [0.000040-0.000065, 0.000065-0.000105, 0.000105-0.000169, 0.000169-0.000274, 0.000274-0.000443, 0.000443-0.000718, 0.000718-0.001161, 0.001161-0.001879, 0.001879-0.003040, 0.003040-0.004918, 0.004918-0.007958, 0.007958-0.012876, 0.012876-0.020833, 0.020833-0.033709, 0.033709-0.054543, 0.054543-0.088252, 0.088252-0.142794, 0.142794-0.231046, 0.231046-0.373840, 0.373840-0.604886, 0.604886-0.978727, 0.978727-0.999960]
Miss_counts: [25000, 20500, 30500, 31000, 35500, 32500, 32500, 27000, 31000, 25000, 37500, 32500, 24500, 19500, 19000, 22000, 21000, 25500, 28000, 22500, 24500, 27000]
Range_probabilities: [0.039423, 0.039765, 0.039007, 0.049570, 0.062541, 0.049427, 0.049427, 0.063572, 0.049570, 0.050243, 0.062421, 0.049451, 0.039498, 0.039880, 0.039880, 0.039670, 0.039727, 0.039385, 0.039196, 0.039613, 0.039460, 0.039271]
Range_scores: [0.953018, 0.961309, 0.942982, 1.198338, 1.511891, 1.194883, 1.194883, 1.536830, 1.198338, 1.214594, 1.508983, 1.195458, 0.954854, 0.964089, 0.964089, 0.958999, 0.960384, 0.952102, 0.947531, 0.956694, 0.953936, 0.949357]
Miss_counts: [25000, 20500, 30500, 31000, 35500, 32500, 32500, 27000, 31000, 25000, 37500, 32500, 24500, 19500, 19000, 22000, 21000, 25500, 28000, 23000, 24500, 27000]
Range_probabilities: [0.039424, 0.039767, 0.039009, 0.049572, 0.062543, 0.049429, 0.049429, 0.063575, 0.049572, 0.050245, 0.062423, 0.049453, 0.039500, 0.039882, 0.039882, 0.039671, 0.039729, 0.039386, 0.039197, 0.039576, 0.039462, 0.039273]
Range_scores: [0.953018, 0.961309, 0.942982, 1.198338, 1.511891, 1.194883, 1.194883, 1.536830, 1.198338, 1.214594, 1.508983, 1.195458, 0.954854, 0.964089, 0.964089, 0.958999, 0.960384, 0.952102, 0.947531, 0.956694, 0.953018, 0.949357]
Miss_counts: [25000, 20500, 30500, 31000, 35500, 32500, 32500, 27000, 31000, 25000, 37500, 32500, 24500, 19500, 19000, 22000, 21000, 25500, 28000, 23000, 25000, 27000]
Range_probabilities: [0.039426, 0.039768, 0.039010, 0.049574, 0.062546, 0.049431, 0.049431, 0.063577, 0.049574, 0.050247, 0.062425, 0.049455, 0.039501, 0.039883, 0.039883, 0.039673, 0.039730, 0.039388, 0.039199, 0.039578, 0.039426, 0.039274]
Range_scores: [0.953018, 0.961309, 0.942982, 1.198338, 1.511891, 1.194883, 1.194883, 1.535352, 1.198338, 1.214594, 1.508983, 1.195458, 0.954854, 0.964089, 0.964089, 0.958999, 0.960384, 0.952102, 0.947531, 0.956694, 0.953018, 0.949357]
Miss_counts: [25000, 20500, 30500, 31000, 35500, 32500, 32500, 27500, 31000, 25000, 37500, 32500, 24500, 19500, 19000, 22000, 21000, 25500, 28000, 23000, 25000, 27000]
Range_probabilities: [0.039428, 0.039771, 0.039013, 0.049577, 0.062549, 0.049434, 0.049434, 0.063520, 0.049577, 0.050250, 0.062429, 0.049458, 0.039504, 0.039886, 0.039886, 0.039675, 0.039733, 0.039390, 0.039201, 0.039580, 0.039428, 0.039276]
Range_scores: [0.953018, 0.961309, 0.942982, 1.198338, 1.511891, 1.194883, 1.194883, 1.535352, 1.198338, 1.213425, 1.508983, 1.195458, 0.954854, 0.964089, 0.964089, 0.958999, 0.960384, 0.952102, 0.947531, 0.956694, 0.953018, 0.949357]
Miss_counts: [25000, 20500, 30500, 31000, 35500, 32500, 32500, 27500, 31000, 25500, 37500, 32500, 24500, 19500, 19000, 22000, 21000, 25500, 28000, 23000, 25000, 27000]
Range_probabilities: [0.039430, 0.039773, 0.039015, 0.049580, 0.062552, 0.049437, 0.049437, 0.063523, 0.049580, 0.050204, 0.062432, 0.049460, 0.039506, 0.039888, 0.039888, 0.039677, 0.039735, 0.039392, 0.039203, 0.039582, 0.039430, 0.039278]
Range_scores: [0.953018, 0.961309, 0.942982, 1.198338, 1.511891, 1.194883, 1.194883, 1.535352, 1.198338, 1.213425, 1.508983, 1.195458, 0.954854, 0.964089, 0.964089, 0.958999, 0.960384, 0.952102, 0.947531, 0.956694, 0.952102, 0.949357]
Miss_counts: [25000, 20500, 30500, 31000, 35500, 32500, 32500, 27500, 31000, 25500, 37500, 32500, 24500, 19500, 19000, 22000, 21000, 25500, 28000, 23000, 25500, 27000]
Range_probabilities: [0.039431, 0.039774, 0.039016, 0.049581, 0.062555, 0.049439, 0.049439, 0.063526, 0.049581, 0.050206, 0.062435, 0.049462, 0.039507, 0.039889, 0.039889, 0.039679, 0.039736, 0.039393, 0.039204, 0.039583, 0.039393, 0.039280]
Range_scores: [0.953018, 0.961309, 0.942982, 1.198338, 1.511891, 1.194883, 1.194883, 1.535352, 1.198338, 1.213425, 1.508983, 1.195458, 0.954854, 0.964089, 0.964089, 0.958999, 0.959460, 0.952102, 0.947531, 0.956694, 0.952102, 0.949357]
Miss_counts: [25000, 20500, 30500, 31000, 35500, 32500, 32500, 27500, 31000, 25500, 37500, 32500, 24500, 19500, 19000, 22000, 21500, 25500, 28000, 23000, 25500, 27000]
Range_probabilities: [0.039433, 0.039776, 0.039018, 0.049583, 0.062557, 0.049440, 0.049440, 0.063528, 0.049583, 0.050208, 0.062437, 0.049464, 0.039509, 0.039891, 0.039891, 0.039680, 0.039699, 0.039395, 0.039206, 0.039585, 0.039395, 0.039281]
