Ranges: [0.000049-0.000079, 0.000079-0.000128, 0.000128-0.000207, 0.000207-0.000334, 0.000334-0.000541, 0.000541-0.000875, 0.000875-0.001416, 0.001416-0.002291, 0.002291-0.003707, 0.003707-0.005998, 0.005998-0.009706, 0.009706-0.015704, 0.015704-0.025410, 0.025410-0.041114, 0.041114-0.066524, 0.066524-0.107638, 0.107638-0.174161, 0.174161-0.281799, 0.281799-0.455960, 0.455960-0.737758, 0.737758-0.999951]
Range_probabilities: [0.001508, 0.001515, 0.001922, 0.002447, 0.001926, 0.005026, 0.026783, 0.016721, 0.003959, 0.001925, 0.003959, 0.144175, 0.756214, 0.021331, 0.001515, 0.001515, 0.001514, 0.001511, 0.001515, 0.001512, 0.001511]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 498.679423, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 2000, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001509, 0.001516, 0.001923, 0.002448, 0.001928, 0.005029, 0.026802, 0.016733, 0.003962, 0.001927, 0.003962, 0.144280, 0.756036, 0.021346, 0.001516, 0.001516, 0.001515, 0.001512, 0.001516, 0.001513, 0.001512]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 498.439510, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 2500, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001509, 0.001517, 0.001924, 0.002449, 0.001928, 0.005031, 0.026812, 0.016739, 0.003963, 0.001927, 0.003963, 0.144333, 0.755948, 0.021354, 0.001517, 0.001517, 0.001515, 0.001512, 0.001517, 0.001514, 0.001512]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 497.960031, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 3000, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001510, 0.001518, 0.001925, 0.002451, 0.001930, 0.005035, 0.026831, 0.016751, 0.003966, 0.001929, 0.003966, 0.144438, 0.755770, 0.021369, 0.001518, 0.001518, 0.001516, 0.001513, 0.001518, 0.001515, 0.001513]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 497.481013, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 3500, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001512, 0.001519, 0.001926, 0.002453, 0.001931, 0.005039, 0.026851, 0.016763, 0.003969, 0.001930, 0.003969, 0.144543, 0.755592, 0.021385, 0.001519, 0.001519, 0.001517, 0.001514, 0.001519, 0.001516, 0.001514]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 497.002456, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 4000, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001513, 0.001520, 0.001928, 0.002455, 0.001932, 0.005042, 0.026870, 0.016775, 0.003972, 0.001932, 0.003972, 0.144648, 0.755415, 0.021400, 0.001520, 0.001520, 0.001518, 0.001516, 0.001520, 0.001517, 0.001516]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 496.524359, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 4500, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001514, 0.001521, 0.001929, 0.002456, 0.001934, 0.005046, 0.026890, 0.016788, 0.003974, 0.001933, 0.003974, 0.144753, 0.755237, 0.021416, 0.001521, 0.001521, 0.001520, 0.001517, 0.001521, 0.001518, 0.001517]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 496.046722, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 5000, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001515, 0.001522, 0.001931, 0.002458, 0.001935, 0.005050, 0.026909, 0.016800, 0.003977, 0.001934, 0.003977, 0.144859, 0.755059, 0.021432, 0.001522, 0.001522, 0.001521, 0.001518, 0.001522, 0.001519, 0.001518]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 495.808076, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 5500, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001515, 0.001523, 0.001931, 0.002459, 0.001936, 0.005051, 0.026919, 0.016806, 0.003979, 0.001935, 0.003979, 0.144911, 0.754970, 0.021439, 0.001523, 0.001523, 0.001521, 0.001518, 0.001523, 0.001520, 0.001518]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 495.569544, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 6000, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001516, 0.001523, 0.001932, 0.002460, 0.001937, 0.005053, 0.026929, 0.016812, 0.003980, 0.001936, 0.003980, 0.144964, 0.754881, 0.021447, 0.001523, 0.001523, 0.001522, 0.001519, 0.001523, 0.001520, 0.001519]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 495.331128, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 6500, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001516, 0.001524, 0.001933, 0.002461, 0.001937, 0.005055, 0.026939, 0.016818, 0.003982, 0.001936, 0.003982, 0.145017, 0.754792, 0.021455, 0.001524, 0.001524, 0.001522, 0.001519, 0.001524, 0.001521, 0.001519]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 494.854639, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 7000, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001518, 0.001525, 0.001934, 0.002463, 0.001939, 0.005059, 0.026958, 0.016830, 0.003985, 0.001938, 0.003985, 0.145122, 0.754614, 0.021471, 0.001525, 0.001525, 0.001523, 0.001521, 0.001525, 0.001522, 0.001521]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 494.378608, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 7500, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001519, 0.001526, 0.001936, 0.002464, 0.001940, 0.005062, 0.026978, 0.016843, 0.003988, 0.001939, 0.003988, 0.145227, 0.754435, 0.021486, 0.001526, 0.001526, 0.001525, 0.001522, 0.001526, 0.001523, 0.001522]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 493.903035, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 8000, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001520, 0.001527, 0.001937, 0.002466, 0.001942, 0.005066, 0.026998, 0.016855, 0.003990, 0.001941, 0.003990, 0.145333, 0.754257, 0.021502, 0.001527, 0.001527, 0.001526, 0.001523, 0.001527, 0.001524, 0.001523]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 493.427920, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 8500, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001521, 0.001528, 0.001938, 0.002468, 0.001943, 0.005070, 0.027017, 0.016867, 0.003993, 0.001942, 0.003993, 0.145438, 0.754079, 0.021517, 0.001528, 0.001528, 0.001527, 0.001524, 0.001528, 0.001525, 0.001524]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 492.953262, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 9000, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001522, 0.001529, 0.001940, 0.002470, 0.001944, 0.005073, 0.027037, 0.016879, 0.003996, 0.001943, 0.003996, 0.145544, 0.753900, 0.021533, 0.001529, 0.001529, 0.001528, 0.001525, 0.001529, 0.001526, 0.001525]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 492.479060, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 9500, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001523, 0.001530, 0.001941, 0.002472, 0.001946, 0.005077, 0.027056, 0.016892, 0.003999, 0.001945, 0.003999, 0.145650, 0.753721, 0.021549, 0.001530, 0.001530, 0.001529, 0.001526, 0.001530, 0.001528, 0.001526]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 492.005315, 14.079787, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 10000, 1500, 0, 0, 500, 1500, 0, 1000, 1500]
Range_probabilities: [0.001524, 0.001532, 0.001943, 0.002473, 0.001947, 0.005081, 0.027076, 0.016904, 0.004002, 0.001946, 0.004002, 0.145755, 0.753543, 0.021564, 0.001532, 0.001532, 0.001530, 0.001527, 0.001532, 0.001529, 0.001527]
Range_scores: [0.995199, 1.000000, 1.268352, 1.614923, 1.271408, 3.317395, 17.678574, 11.036931, 2.613000, 1.270796, 2.613000, 95.166915, 492.005315, 14.079787, 1.000000, 1.000000, 0.998077, 0.997117, 1.000000, 0.998077, 0.997117]
Miss_counts: [2500, 0, 1500, 1000, 500, 2000, 8500, 2500, 1000, 500, 1000, 6000, 10000, 1500, 0, 0, 1000, 1500, 0, 1000, 1500]
Range_probabilities: [0.001524, 0.001532, 0.001943, 0.002473, 0.001947, 0.005081, 0.027076, 0.016904, 0.004002, 0.001946, 0.004002, 0.145755, 0.753544, 0.021564, 0.001532, 0.001532, 0.001529, 0.001527, 0.001532, 0.001529, 0.001527]
