Ranges: [0.000040-0.000065, 0.000065-0.000105, 0.000105-0.000171, 0.000171-0.000276, 0.000276-0.000447, 0.000447-0.000723, 0.000723-0.001169, 0.001169-0.001892, 0.001892-0.003061, 0.003061-0.004953, 0.004953-0.008014, 0.008014-0.012967, 0.012967-0.020981, 0.020981-0.033948, 0.033948-0.054929, 0.054929-0.088877, 0.088877-0.143806, 0.143806-0.232684, 0.232684-0.376490, 0.376490-0.609174, 0.609174-0.985664, 0.985664-0.999960]
Miss_counts: [1500, 500, 500, 500, 1000, 1000, 0, 1000, 0, 1000, 1000, 1000, 500, 500, 500, 2000, 1000, 0, 1000, 1000, 500, 500]
Range_probabilities: [0.043112, 0.043195, 0.043195, 0.043195, 0.054892, 0.069824, 0.054998, 0.043153, 0.043236, 0.043153, 0.043153, 0.043153, 0.043195, 0.043195, 0.043195, 0.043070, 0.043153, 0.043236, 0.043153, 0.043153, 0.043195, 0.043195]
Range_scores: [0.997117, 0.999038, 0.999038, 0.999038, 1.269574, 1.613369, 1.272020, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.999038, 0.996158, 0.998077, 1.000000, 0.998077, 0.998077, 0.999038, 0.999038]
Miss_counts: [1500, 500, 500, 500, 1000, 1500, 0, 1000, 0, 1000, 1000, 1000, 500, 500, 500, 2000, 1000, 0, 1000, 1000, 500, 500]
Range_probabilities: [0.043115, 0.043198, 0.043198, 0.043198, 0.054896, 0.069761, 0.055001, 0.043156, 0.043239, 0.043156, 0.043156, 0.043156, 0.043198, 0.043198, 0.043198, 0.043073, 0.043156, 0.043239, 0.043156, 0.043156, 0.043198, 0.043198]
Range_scores: [0.997117, 0.999038, 0.999038, 0.999038, 1.269574, 1.613369, 1.272020, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.999038, 0.996158, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.999038]
Miss_counts: [1500, 500, 500, 500, 1000, 1500, 0, 1000, 0, 1000, 1000, 1000, 500, 500, 500, 2000, 1000, 0, 1000, 1000, 1000, 500]
Range_probabilities: [0.043116, 0.043200, 0.043200, 0.043200, 0.054898, 0.069764, 0.055004, 0.043158, 0.043241, 0.043158, 0.043158, 0.043158, 0.043200, 0.043200, 0.043200, 0.043075, 0.043158, 0.043241, 0.043158, 0.043158, 0.043158, 0.043200]
Range_scores: [0.997117, 0.999038, 0.999038, 0.999038, 1.269574, 1.613369, 1.272020, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.999038, 0.996158, 0.998077, 1.000000, 0.998077, 0.997117, 0.998077, 0.999038]
Miss_counts: [1500, 500, 500, 500, 1000, 1500, 0, 1000, 0, 1000, 1000, 1000, 500, 500, 500, 2000, 1000, 0, 1000, 1500, 1000, 500]
Range_probabilities: [0.043118, 0.043201, 0.043201, 0.043201, 0.054900, 0.069767, 0.055006, 0.043160, 0.043243, 0.043160, 0.043160, 0.043160, 0.043201, 0.043201, 0.043201, 0.043077, 0.043160, 0.043243, 0.043160, 0.043118, 0.043160, 0.043201]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.613369, 1.272020, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.999038, 0.996158, 0.998077, 1.000000, 0.998077, 0.997117, 0.998077, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 1500, 0, 1000, 0, 1000, 1000, 1000, 500, 500, 500, 2000, 1000, 0, 1000, 1500, 1000, 500]
Range_probabilities: [0.043120, 0.043162, 0.043203, 0.043203, 0.054902, 0.069770, 0.055008, 0.043162, 0.043245, 0.043162, 0.043162, 0.043162, 0.043203, 0.043203, 0.043203, 0.043079, 0.043162, 0.043245, 0.043162, 0.043120, 0.043162, 0.043203]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.613369, 1.272020, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.999038, 0.996158, 0.998077, 1.000000, 0.998077, 0.996158, 0.998077, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 1500, 0, 1000, 0, 1000, 1000, 1000, 500, 500, 500, 2000, 1000, 0, 1000, 2000, 1000, 500]
Range_probabilities: [0.043122, 0.043163, 0.043205, 0.043205, 0.054905, 0.069773, 0.055010, 0.043163, 0.043247, 0.043163, 0.043163, 0.043163, 0.043205, 0.043205, 0.043205, 0.043080, 0.043163, 0.043247, 0.043163, 0.043080, 0.043163, 0.043205]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.613369, 1.272020, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.999038, 0.996158, 0.997117, 1.000000, 0.998077, 0.996158, 0.998077, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 1500, 0, 1000, 0, 1000, 1000, 1000, 500, 500, 500, 2000, 1500, 0, 1000, 2000, 1000, 500]
Range_probabilities: [0.043124, 0.043165, 0.043207, 0.043207, 0.054907, 0.069776, 0.055013, 0.043165, 0.043248, 0.043165, 0.043165, 0.043165, 0.043207, 0.043207, 0.043207, 0.043082, 0.043124, 0.043248, 0.043165, 0.043082, 0.043165, 0.043207]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.613369, 1.272020, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.999038, 0.996158, 0.997117, 1.000000, 0.997117, 0.996158, 0.998077, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 1500, 0, 1000, 0, 1000, 1000, 1000, 500, 500, 500, 2000, 1500, 0, 1500, 2000, 1000, 500]
Range_probabilities: [0.043125, 0.043167, 0.043209, 0.043209, 0.054909, 0.069778, 0.055015, 0.043167, 0.043250, 0.043167, 0.043167, 0.043167, 0.043209, 0.043209, 0.043209, 0.043084, 0.043125, 0.043250, 0.043125, 0.043084, 0.043167, 0.043209]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.613369, 1.272020, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.996158, 0.997117, 1.000000, 0.997117, 0.996158, 0.998077, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 1500, 0, 1000, 0, 1000, 1000, 1000, 1000, 500, 500, 2000, 1500, 0, 1500, 2000, 1000, 500]
Range_probabilities: [0.043127, 0.043169, 0.043210, 0.043210, 0.054912, 0.069781, 0.055017, 0.043169, 0.043252, 0.043169, 0.043169, 0.043169, 0.043169, 0.043210, 0.043210, 0.043086, 0.043127, 0.043252, 0.043127, 0.043086, 0.043169, 0.043210]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.613369, 1.270796, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.996158, 0.997117, 1.000000, 0.997117, 0.996158, 0.998077, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 1500, 500, 1000, 0, 1000, 1000, 1000, 1000, 500, 500, 2000, 1500, 0, 1500, 2000, 1000, 500]
Range_probabilities: [0.043130, 0.043171, 0.043213, 0.043213, 0.054914, 0.069785, 0.054967, 0.043171, 0.043254, 0.043171, 0.043171, 0.043171, 0.043171, 0.043213, 0.043213, 0.043088, 0.043130, 0.043254, 0.043130, 0.043088, 0.043171, 0.043213]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.613369, 1.270796, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.996158, 0.997117, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 1500, 500, 1000, 0, 1000, 1000, 1000, 1000, 500, 500, 2000, 1500, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043131, 0.043173, 0.043214, 0.043214, 0.054917, 0.069788, 0.054970, 0.043173, 0.043256, 0.043173, 0.043173, 0.043173, 0.043173, 0.043214, 0.043214, 0.043090, 0.043131, 0.043256, 0.043131, 0.043090, 0.043131, 0.043214]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.613369, 1.270796, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 1500, 500, 1000, 0, 1000, 1000, 1000, 1000, 500, 500, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043133, 0.043175, 0.043216, 0.043216, 0.054919, 0.069791, 0.054972, 0.043175, 0.043258, 0.043175, 0.043175, 0.043175, 0.043175, 0.043216, 0.043216, 0.043092, 0.043092, 0.043258, 0.043133, 0.043092, 0.043133, 0.043216]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.611817, 1.270796, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.999038, 0.999038, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 2000, 500, 1000, 0, 1000, 1000, 1000, 1000, 500, 500, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043136, 0.043178, 0.043219, 0.043219, 0.054923, 0.069728, 0.054976, 0.043178, 0.043261, 0.043178, 0.043178, 0.043178, 0.043178, 0.043219, 0.043219, 0.043094, 0.043094, 0.043261, 0.043136, 0.043094, 0.043136, 0.043219]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.611817, 1.270796, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.998077, 0.999038, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 2000, 500, 1000, 0, 1000, 1000, 1000, 1000, 1000, 500, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043138, 0.043179, 0.043221, 0.043221, 0.054925, 0.069731, 0.054978, 0.043179, 0.043263, 0.043179, 0.043179, 0.043179, 0.043179, 0.043179, 0.043221, 0.043096, 0.043096, 0.043263, 0.043138, 0.043096, 0.043138, 0.043221]
Range_scores: [0.997117, 0.998077, 0.999038, 0.999038, 1.269574, 1.611817, 1.270796, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.997597, 0.999038, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1000, 500, 500, 1000, 2000, 500, 1000, 0, 1000, 1000, 1000, 1000, 1500, 500, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043139, 0.043180, 0.043222, 0.043222, 0.054926, 0.069733, 0.054979, 0.043180, 0.043263, 0.043180, 0.043180, 0.043180, 0.043180, 0.043159, 0.043222, 0.043097, 0.043097, 0.043263, 0.043139, 0.043097, 0.043139, 0.043222]
Range_scores: [0.997117, 0.997117, 0.999038, 0.999038, 1.269574, 1.611817, 1.270796, 0.998077, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.997597, 0.999038, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 500, 1000, 2000, 500, 1000, 0, 1000, 1000, 1000, 1000, 1500, 500, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043140, 0.043140, 0.043224, 0.043224, 0.054928, 0.069736, 0.054981, 0.043182, 0.043265, 0.043182, 0.043182, 0.043182, 0.043182, 0.043161, 0.043224, 0.043099, 0.043099, 0.043265, 0.043140, 0.043099, 0.043140, 0.043224]
Range_scores: [0.997117, 0.997117, 0.999038, 0.999038, 1.269574, 1.611817, 1.270796, 0.997117, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.997597, 0.999038, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 500, 1000, 2000, 500, 1500, 0, 1000, 1000, 1000, 1000, 1500, 500, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043142, 0.043142, 0.043225, 0.043225, 0.054931, 0.069738, 0.054984, 0.043142, 0.043267, 0.043184, 0.043184, 0.043184, 0.043184, 0.043163, 0.043225, 0.043101, 0.043101, 0.043267, 0.043142, 0.043101, 0.043142, 0.043225]
Range_scores: [0.997117, 0.997117, 0.999038, 0.999038, 1.269574, 1.611817, 1.270796, 0.997117, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.997597, 0.998077, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 500, 1000, 2000, 500, 1500, 0, 1000, 1000, 1000, 1000, 1500, 1000, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043144, 0.043144, 0.043227, 0.043227, 0.054933, 0.069741, 0.054986, 0.043144, 0.043269, 0.043186, 0.043186, 0.043186, 0.043186, 0.043165, 0.043186, 0.043103, 0.043103, 0.043269, 0.043144, 0.043103, 0.043144, 0.043227]
Range_scores: [0.997117, 0.997117, 0.999038, 0.999038, 1.269574, 1.611817, 1.270796, 0.997117, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.997597, 0.997117, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 500, 1000, 2000, 500, 1500, 0, 1000, 1000, 1000, 1000, 1500, 1500, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043146, 0.043146, 0.043229, 0.043229, 0.054935, 0.069744, 0.054988, 0.043146, 0.043271, 0.043187, 0.043187, 0.043187, 0.043187, 0.043167, 0.043146, 0.043104, 0.043104, 0.043271, 0.043146, 0.043104, 0.043146, 0.043229]
Range_scores: [0.997117, 0.997117, 0.999038, 0.999038, 1.269574, 1.611817, 1.270796, 0.997117, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 500, 1000, 2000, 500, 1500, 0, 1000, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043148, 0.043148, 0.043231, 0.043231, 0.054937, 0.069747, 0.054990, 0.043148, 0.043272, 0.043189, 0.043189, 0.043189, 0.043189, 0.043168, 0.043106, 0.043106, 0.043106, 0.043272, 0.043148, 0.043106, 0.043148, 0.043231]
Range_scores: [0.997117, 0.997117, 0.999038, 0.999038, 1.269574, 1.611817, 1.269574, 0.997117, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 500, 1000, 2000, 1000, 1500, 0, 1000, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043150, 0.043150, 0.043233, 0.043233, 0.054940, 0.069751, 0.054940, 0.043150, 0.043275, 0.043191, 0.043191, 0.043191, 0.043191, 0.043171, 0.043108, 0.043108, 0.043108, 0.043275, 0.043150, 0.043108, 0.043150, 0.043233]
Range_scores: [0.997117, 0.997117, 0.999038, 0.999038, 1.268352, 1.611817, 1.269574, 0.997117, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 1.000000, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 500, 1500, 2000, 1000, 1500, 0, 1000, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 0, 1500, 2000, 1500, 500]
Range_probabilities: [0.043152, 0.043152, 0.043235, 0.043235, 0.054890, 0.069755, 0.054943, 0.043152, 0.043277, 0.043194, 0.043194, 0.043194, 0.043194, 0.043173, 0.043111, 0.043111, 0.043111, 0.043277, 0.043152, 0.043111, 0.043152, 0.043235]
Range_scores: [0.997117, 0.997117, 0.999038, 0.999038, 1.268352, 1.611817, 1.269574, 0.997117, 1.000000, 0.998077, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.999038, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 500, 1500, 2000, 1000, 1500, 0, 1000, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 500, 1500, 2000, 1500, 500]
Range_probabilities: [0.043154, 0.043154, 0.043237, 0.043237, 0.054893, 0.069757, 0.054946, 0.043154, 0.043279, 0.043196, 0.043196, 0.043196, 0.043196, 0.043175, 0.043112, 0.043112, 0.043112, 0.043237, 0.043154, 0.043112, 0.043154, 0.043237]
Range_scores: [0.997117, 0.997117, 0.999038, 0.999038, 1.268352, 1.611817, 1.269574, 0.997117, 0.999038, 0.998077, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.999038, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 500, 1500, 2000, 1000, 1500, 500, 1000, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 500, 1500, 2000, 1500, 500]
Range_probabilities: [0.043156, 0.043156, 0.043239, 0.043239, 0.054895, 0.069760, 0.054948, 0.043156, 0.043239, 0.043197, 0.043197, 0.043197, 0.043197, 0.043177, 0.043114, 0.043114, 0.043114, 0.043239, 0.043156, 0.043114, 0.043156, 0.043239]
Range_scores: [0.997117, 0.997117, 0.999038, 0.999038, 1.268352, 1.611817, 1.269574, 0.997117, 0.999038, 0.997117, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.999038, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 500, 1500, 2000, 1000, 1500, 500, 1500, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 500, 1500, 2000, 1500, 500]
Range_probabilities: [0.043158, 0.043158, 0.043241, 0.043241, 0.054897, 0.069763, 0.054950, 0.043158, 0.043241, 0.043158, 0.043199, 0.043199, 0.043199, 0.043178, 0.043116, 0.043116, 0.043116, 0.043241, 0.043158, 0.043116, 0.043158, 0.043241]
Range_scores: [0.997117, 0.997117, 0.999038, 0.998077, 1.268352, 1.611817, 1.269574, 0.997117, 0.999038, 0.997117, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.999038, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 1000, 1500, 2000, 1000, 1500, 500, 1500, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 500, 1500, 2000, 1500, 500]
Range_probabilities: [0.043159, 0.043159, 0.043243, 0.043201, 0.054900, 0.069766, 0.054952, 0.043159, 0.043243, 0.043159, 0.043201, 0.043201, 0.043201, 0.043180, 0.043118, 0.043118, 0.043118, 0.043243, 0.043159, 0.043118, 0.043159, 0.043243]
Range_scores: [0.997117, 0.997117, 0.999038, 0.998077, 1.268352, 1.610267, 1.269574, 0.997117, 0.999038, 0.997117, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.999038, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 1000, 1500, 2500, 1000, 1500, 500, 1500, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 500, 1500, 2000, 1500, 500]
Range_probabilities: [0.043162, 0.043162, 0.043245, 0.043204, 0.054903, 0.069704, 0.054956, 0.043162, 0.043245, 0.043162, 0.043204, 0.043204, 0.043204, 0.043183, 0.043121, 0.043121, 0.043121, 0.043245, 0.043162, 0.043121, 0.043162, 0.043245]
Range_scores: [0.997117, 0.997117, 0.999038, 0.998077, 1.268352, 1.610267, 1.269574, 0.997117, 0.999038, 0.997117, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.998077, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 1000, 1500, 2500, 1000, 1500, 500, 1500, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 1000, 1500, 2000, 1500, 500]
Range_probabilities: [0.043164, 0.043164, 0.043247, 0.043206, 0.054906, 0.069707, 0.054958, 0.043164, 0.043247, 0.043164, 0.043206, 0.043206, 0.043206, 0.043185, 0.043123, 0.043123, 0.043123, 0.043206, 0.043164, 0.043123, 0.043164, 0.043247]
Range_scores: [0.997117, 0.997117, 0.999038, 0.998077, 1.268352, 1.610267, 1.268352, 0.997117, 0.999038, 0.997117, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.998077, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 1000, 1500, 2500, 1500, 1500, 500, 1500, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 1000, 1500, 2000, 1500, 500]
Range_probabilities: [0.043166, 0.043166, 0.043250, 0.043208, 0.054908, 0.069710, 0.054908, 0.043166, 0.043250, 0.043166, 0.043208, 0.043208, 0.043208, 0.043187, 0.043125, 0.043125, 0.043125, 0.043208, 0.043166, 0.043125, 0.043166, 0.043250]
Range_scores: [0.997117, 0.997117, 0.999038, 0.998077, 1.268352, 1.610267, 1.268352, 0.997117, 0.998077, 0.997117, 0.998077, 0.998077, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.998077, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 1000, 1500, 2500, 1500, 1500, 1000, 1500, 1000, 1000, 1000, 1500, 2000, 2000, 2000, 1000, 1500, 2000, 1500, 500]
Range_probabilities: [0.043168, 0.043168, 0.043251, 0.043210, 0.054911, 0.069713, 0.054911, 0.043168, 0.043210, 0.043168, 0.043210, 0.043210, 0.043210, 0.043189, 0.043127, 0.043127, 0.043127, 0.043210, 0.043168, 0.043127, 0.043168, 0.043251]
Range_scores: [0.997117, 0.997117, 0.999038, 0.998077, 1.268352, 1.610267, 1.268352, 0.997117, 0.998077, 0.997117, 0.998077, 0.997117, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.998077, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 500, 1000, 1500, 2500, 1500, 1500, 1000, 1500, 1000, 1500, 1000, 1500, 2000, 2000, 2000, 1000, 1500, 2000, 1500, 500]
Range_probabilities: [0.043170, 0.043170, 0.043253, 0.043212, 0.054913, 0.069716, 0.054913, 0.043170, 0.043212, 0.043170, 0.043212, 0.043170, 0.043212, 0.043191, 0.043128, 0.043128, 0.043128, 0.043212, 0.043170, 0.043128, 0.043170, 0.043253]
Range_scores: [0.997117, 0.997117, 0.998077, 0.998077, 1.268352, 1.610267, 1.268352, 0.997117, 0.998077, 0.997117, 0.998077, 0.997117, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.998077, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 1000, 1000, 1500, 2500, 1500, 1500, 1000, 1500, 1000, 1500, 1000, 1500, 2000, 2000, 2000, 1000, 1500, 2000, 1500, 500]
Range_probabilities: [0.043172, 0.043172, 0.043213, 0.043213, 0.054915, 0.069719, 0.054915, 0.043172, 0.043213, 0.043172, 0.043213, 0.043172, 0.043213, 0.043193, 0.043130, 0.043130, 0.043130, 0.043213, 0.043172, 0.043130, 0.043172, 0.043255]
Range_scores: [0.997117, 0.997117, 0.998077, 0.998077, 1.268352, 1.610267, 1.268352, 0.997117, 0.998077, 0.997117, 0.997117, 0.997117, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.998077, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 1000, 1000, 1500, 2500, 1500, 1500, 1000, 1500, 1500, 1500, 1000, 1500, 2000, 2000, 2000, 1000, 1500, 2000, 1500, 500]
Range_probabilities: [0.043174, 0.043174, 0.043215, 0.043215, 0.054918, 0.069722, 0.054918, 0.043174, 0.043215, 0.043174, 0.043174, 0.043174, 0.043215, 0.043194, 0.043132, 0.043132, 0.043132, 0.043215, 0.043174, 0.043132, 0.043174, 0.043257]
Range_scores: [0.997117, 0.997117, 0.998077, 0.998077, 1.267132, 1.610267, 1.268352, 0.997117, 0.998077, 0.997117, 0.997117, 0.997117, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.998077, 0.997117, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 1000, 1000, 2000, 2500, 1500, 1500, 1000, 1500, 1500, 1500, 1000, 1500, 2000, 2000, 2000, 1000, 1500, 2000, 1500, 500]
Range_probabilities: [0.043176, 0.043176, 0.043217, 0.043217, 0.054868, 0.069726, 0.054920, 0.043176, 0.043217, 0.043176, 0.043176, 0.043176, 0.043217, 0.043197, 0.043134, 0.043134, 0.043134, 0.043217, 0.043176, 0.043134, 0.043176, 0.043259]
Range_scores: [0.997117, 0.997117, 0.998077, 0.998077, 1.267132, 1.610267, 1.268352, 0.997117, 0.998077, 0.997117, 0.997117, 0.997117, 0.998077, 0.997597, 0.996158, 0.996158, 0.996158, 0.998077, 0.996158, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 1000, 1000, 2000, 2500, 1500, 1500, 1000, 1500, 1500, 1500, 1000, 1500, 2000, 2000, 2000, 1000, 2000, 2000, 1500, 500]
Range_probabilities: [0.043178, 0.043178, 0.043219, 0.043219, 0.054870, 0.069728, 0.054923, 0.043178, 0.043219, 0.043178, 0.043178, 0.043178, 0.043219, 0.043198, 0.043136, 0.043136, 0.043136, 0.043219, 0.043136, 0.043136, 0.043178, 0.043261]
Range_scores: [0.997117, 0.997117, 0.998077, 0.998077, 1.267132, 1.610267, 1.268352, 0.997117, 0.998077, 0.997117, 0.997117, 0.997117, 0.998077, 0.997597, 0.995199, 0.996158, 0.996158, 0.998077, 0.996158, 0.996158, 0.997117, 0.999038]
Miss_counts: [1500, 1500, 1000, 1000, 2000, 2500, 1500, 1500, 1000, 1500, 1500, 1500, 1000, 1500, 2500, 2000, 2000, 1000, 2000, 2000, 1500, 500]
Range_probabilities: [0.043179, 0.043179, 0.043221, 0.043221, 0.054872, 0.069731, 0.054925, 0.043179, 0.043221, 0.043179, 0.043179, 0.043179, 0.043221, 0.043200, 0.043096, 0.043138, 0.043138, 0.043221, 0.043138, 0.043138, 0.043179, 0.043263]
Range_scores: [0.997117, 0.997117, 0.998077, 0.998077, 1.267132, 1.610267, 1.268352, 0.997117, 0.998077, 0.997117, 0.997117, 0.997117, 0.998077, 0.997597, 0.995199, 0.996158, 0.996158, 0.998077, 0.996158, 0.996158, 0.996158, 0.999038]
Miss_counts: [1500, 1500, 1000, 1000, 2000, 2500, 1500, 1500, 1000, 1500, 1500, 1500, 1000, 1500, 2500, 2000, 2000, 1000, 2000, 2000, 2000, 500]
Range_probabilities: [0.043181, 0.043181, 0.043223, 0.043223, 0.054874, 0.069734, 0.054927, 0.043181, 0.043223, 0.043181, 0.043181, 0.043181, 0.043223, 0.043202, 0.043098, 0.043140, 0.043140, 0.043223, 0.043140, 0.043140, 0.043140, 0.043264]
Range_scores: [0.997117, 0.997117, 0.998077, 0.998077, 1.267132, 1.610267, 1.267132, 0.997117, 0.998077, 0.997117, 0.997117, 0.997117, 0.998077, 0.997597, 0.995199, 0.996158, 0.996158, 0.998077, 0.996158, 0.996158, 0.996158, 0.999038]
